wave,wave_year,country_name,winner_loser,procedural_single,procedural_index,measure_type
W4,2014,Malaysia,Loser,0,0,four_set
W4,2014,Malaysia,Loser,1,2,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,1,3,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,1,3,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,0,1,four_set
W4,2014,Malaysia,Winner,0,0,four_set
W4,2014,Malaysia,Loser,0,1,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,0,0,four_set
W4,2014,Malaysia,Winner,0,1,four_set
W4,2014,Malaysia,Winner,1,2,four_set
W4,2014,Malaysia,Winner,0,1,four_set
W4,2014,Malaysia,Winner,1,3,four_set
W4,2014,Malaysia,Winner,0,1,four_set
W4,2014,Malaysia,Winner,0,0,four_set
W4,2014,Malaysia,Winner,1,3,four_set
W4,2014,Malaysia,Winner,0,0,four_set
W4,2014,Malaysia,Loser,1,2,four_set
W4,2014,Malaysia,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,0,0,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,0,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,4,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Winner,1,2,four_set
W4,2014,Myanmar,Loser,1,2,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Winner,0,1,four_set
W4,2014,Myanmar,Winner,1,4,four_set
W4,2014,Myanmar,Winner,1,3,four_set
W4,2014,Myanmar,Loser,0,1,four_set
W4,2014,Myanmar,Loser,1,3,four_set
